Playlist,Playlist
"Please <a target=""_blank"" href=""https://dev.twitter.com/apps"">register</a> your application with Twitter<br>to get the right values","Please <a target=""_blank"" href=""https://dev.twitter.com/apps"">register</a> your application with Twitter<br>to get the right values"
"Please Wait a Moment","Please Wait a Moment"
"Please Wait...","Please Wait..."
"Please activate Slider Revolution","Please activate Slider Revolution"
"Please add at least one Layer.","Please add at least one Layer."
"Please check the listed license files for details about how you can use the ""FontAwesome"" and ""Stroke 7 Icon"" font sets for commercial projects, open source projects, or really just about whatever you want.","Please check the listed license files for details about how you can use the ""FontAwesome"" and ""Stroke 7 Icon"" font sets for commercial projects, open source projects, or really just about whatever you want."
"Please check this FAQ on how to <a target=""_blank"" href=""https://www.sliderrevolution.com/faq/instagram-stream-setup-instructions-with-access-token/"">generate</a> your Instagram Access Token in Facebook manually.","Please check this FAQ on how to <a target=""_blank"" href=""https://www.sliderrevolution.com/faq/instagram-stream-setup-instructions-with-access-token/"">generate</a> your Instagram Access Token in Facebook manually."
"Please enable Spinner in Global Settings","Please enable Spinner in Global Settings"
"Please follow this link to edit the Slider:","Please follow this link to edit the Slider:"
"Please respect all other icon fonts licenses for fonts not included directly into Slider Revolution.","Please respect all other icon fonts licenses for fonts not included directly into Slider Revolution."
"Please select an Addon to start with.","Please select an Addon to start with."
"Please select the correct zip file, checksum failed!","Please select the correct zip file, checksum failed!"
"Please try again later","Please try again later"
"Plugin Outdated. Please Update","Plugin Outdated. Please Update"
"Plugin Updates","Plugin Updates"
"Plugin deregistered","Plugin deregistered"
"Plugin is not Registered","Plugin is not Registered"
"Plugin not activated","Plugin not activated"
"Plugin successfully activated","Plugin successfully activated"
"Pointer Direction","Pointer Direction"
"Pointer Event","Pointer Event"
"Pointer Events","Pointer Events"
"Pointer Origin","Pointer Origin"
"Pointer is over Ranges","Pointer is over Ranges"
"Pointer is over Slider","Pointer is over Slider"
"Pointer over other Layer","Pointer over other Layer"
"Pointer over this Layer","Pointer over this Layer"
"Points Scale","Points Scale"
Polyfold,Polyfold
"Polyfold Color","Polyfold Color"
"Polyfold Height","Polyfold Height"
"Polyfold Left Width","Polyfold Left Width"
"Polyfold Mobile","Polyfold Mobile"
"Polyfold Responsive","Polyfold Responsive"
"Polyfold Right Width","Polyfold Right Width"
"Pop Up / Modal Documentation","Pop Up / Modal Documentation"
"Pop Up after Time","Pop Up after Time"
"Pop Up at Scroll Position","Pop Up at Scroll Position"
"Pop Up by Actions","Pop Up by Actions"
"Pop Up by Events","Pop Up by Events"
"Pop Up on URL Hash ","Pop Up on URL Hash "
"Pop Up\'s can also be triggered by Layer Actions.<br>See more details in ","Pop Up\'s can also be triggered by Layer Actions.<br>See more details in "
"Populate the Slider from a Facebook album or timeline","Populate the Slider from a Facebook album or timeline"
"Populate the Slider from a Twitter account","Populate the Slider from a Twitter account"
"Populate the Slider with Instagram Images","Populate the Slider with Instagram Images"
"Populate the Slider with a Vimeo account's content","Populate the Slider with a Vimeo account's content"
"Populate the Slider with a YouTube Channel or Playlist","Populate the Slider with a YouTube Channel or Playlist"
"Populate the Slider with your Flickr Content","Populate the Slider with your Flickr Content"
"Populate the Slider with your WooCommerce Products","Populate the Slider with your WooCommerce Products"
"Populate the Slider with your WordPress post content","Populate the Slider with your WordPress post content"
Position,Position
"Position & Size","Position & Size"
"Position the mask horizontally.  Accepts positive and negative values.","Position the mask horizontally.  Accepts positive and negative values."
"Position the mask vertically.  Accepts positive and negative values.","Position the mask vertically.  Accepts positive and negative values."
"Post Based","Post Based"
"Post Categories","Post Categories"
"Post Options Type","Post Options Type"
"Post Title","Post Title"
"Post Types","Post Types"
"Post content","Post content"
"Post content limit by chars","Post content limit by chars"
"Post content limit by words","Post content limit by words"
Poster,Poster
"Poster Image","Poster Image"
"Poster URL","Poster URL"
"Poster from Stream","Poster from Stream"
"Poster from Stream if exist","Poster from Stream if exist"
"Poster in Pause","Poster in Pause"
Posts,Posts
Pre,Pre
"Preference Updated","Preference Updated"
Preload,Preload
"Preload Delay","Preload Delay"
"Prepared for slide change","Prepared for slide change"
"Preparing Data...","Preparing Data..."
"Preparing Fields...","Preparing Fields..."
"Preparing Slide...","Preparing Slide..."
Preset,Preset
"Preset Slider Height","Preset Slider Height"
"Preset could not be saved/values are the same","Preset could not be saved/values are the same"
"Preset handle already exists, please choose a different name","Preset handle already exists, please choose a different name"
"Preset not found","Preset not found"
"Preset not found in default navigations","Preset not found in default navigations"
Presets,Presets
Pressure,Pressure
"Prev Size","Prev Size"
"Prev. Slide as jQuery Object","Prev. Slide as jQuery Object"
Preview,Preview
"Preview Backup","Preview Backup"
"Preview Image","Preview Image"
"Preview Image Height","Preview Image Height"
"Preview Image Width","Preview Image Width"
"Previous Frame","Previous Frame"
"Previous Slide","Previous Slide"
"Previous Slide as jQuery Object","Previous Slide as jQuery Object"
"Previous Step","Previous Step"
Price,Price
"Prioritize Performance","Prioritize Performance"
"Processing Import of","Processing Import of"
Product,Product
"Product Attribute","Product Attribute"
"Product Attributes","Product Attributes"
"Product ID","Product ID"
"Product Images","Product Images"
"Product Links","Product Links"
"Product Name","Product Name"
"Product Price","Product Price"
"Product Selection","Product Selection"
"Product Special Price","Product Special Price"
Product-Based,Product-Based
Progress,Progress
"Progress Bar","Progress Bar"
"Progress Bar Color","Progress Bar Color"
"Progress Bar Height","Progress Bar Height"
"Progress Bar Position","Progress Bar Position"
"Progressive Load","Progressive Load"
Protocol,Protocol
"Pub. Rules","Pub. Rules"
Publish,Publish
"Publish End Date","Publish End Date"
"Publish Start Date","Publish Start Date"
Published,Published
"Published Status","Published Status"
"Pull in products with a regular price equal to or below this number","Pull in products with a regular price equal to or below this number"
"Pull in products with a sale price equal to or below this number","Pull in products with a sale price equal to or below this number"
"Pull in products with this minimum price","Pull in products with this minimum price"
"Pull in products with this minimum sale price","Pull in products with this minimum sale price"
Pulse,Pulse
"Purchase Code already registered!","Purchase Code already registered!"
"Purchase Code could not be validated","Purchase Code could not be validated"
"Purchase Code is invalid","Purchase Code is invalid"
"Purchase Code was locked, please contact the ThemePunch support!","Purchase Code was locked, please contact the ThemePunch support!"
"Put JS to Body","Put JS to Body"
Quality,Quality
"Quality must be numeric","Quality must be numeric"
"Quick Content Editor","Quick Content Editor"
"Quick Style","Quick Style"
"Quick Style Content","Quick Style Content"
"Quick Style Editor","Quick Style Editor"
"Quick Style Headline","Quick Style Headline"
"Quit Guide","Quit Guide"
"RTL Direction","RTL Direction"
Radius,Radius
Rain,Rain
"Rain Early","Rain Early"
"Rain Late","Rain Late"
"Rain Shower","Rain Shower"
"Rain Shower/Windy","Rain Shower/Windy"
"Rain and Snow","Rain and Snow"
"Rain and Snow/Windy","Rain and Snow/Windy"
"Rain to Snow","Rain to Snow"
Rain/Snow,Rain/Snow
"Rain/Snow Early","Rain/Snow Early"
"Rain/Snow Late","Rain/Snow Late"
"Rain/Snow Showers","Rain/Snow Showers"
"Rain/Snow Showers Early","Rain/Snow Showers Early"
"Rain/Snow Showers Late","Rain/Snow Showers Late"
"Rain/Snow Showers/Wind","Rain/Snow Showers/Wind"
Rain/Snow/Wind,Rain/Snow/Wind
Rain/Thunder,Rain/Thunder
Rain/Wind,Rain/Wind
"Rain/Wind Early","Rain/Wind Early"
"Rain/Wind Late","Rain/Wind Late"
Rain/Windy,Rain/Windy
Random,Random
"Random Animation","Random Animation"
"Random Gravity","Random Gravity"
"Random Opacity","Random Opacity"
"Random Order","Random Order"
"Random Size","Random Size"
"Random Sizes","Random Sizes"
"Random Slide","Random Slide"
"Randomize Gravity","Randomize Gravity"
"Randomize Size","Randomize Size"
"Randomize the Slide order each time the Slider is viewed","Randomize the Slide order each time the Slider is viewed"
"Randomize the anti-gravity for the Exploding Layer","Randomize the anti-gravity for the Exploding Layer"
"Randomize the particle sizes.","Randomize the particle sizes."
"Randomize the size of the particles as the Layer explodes/implodes","Randomize the size of the particles as the Layer explodes/implodes"
"Randomize the speed at which the particles move.","Randomize the speed at which the particles move."
"Randomize the transparency for each particle.","Randomize the transparency for each particle."
Range,Range
"Re-Download Online","Re-Download Online"
Re-Tweets,Re-Tweets
ReTweets,ReTweets
"Reactive Area","Reactive Area"
"Read <a target=""_blank"" href=""http://weblizar.com/get-flickr-api-key/"">here</a> how to receive your Flickr API key","Read <a target=""_blank"" href=""http://weblizar.com/get-flickr-api-key/"">here</a> how to receive your Flickr API key"
"Recalculate all positions, sizing etc in the slider.  This should be called i.e. if Slider was invisible and becomes visible without any window resize event.","Recalculate all positions, sizing etc in the slider.  This should be called i.e. if Slider was invisible and becomes visible without any window resize event."
Recommended,Recommended
Rectangle,Rectangle
"Redirecting to Overview Page","Redirecting to Overview Page"
"Redraw Slider","Redraw Slider"
References,References
Refresh,Refresh
"Refresh Source","Refresh Source"
"Reg. Price From","Reg. Price From"
"Reg. Price To","Reg. Price To"
Region,Region
"Register License Key","Register License Key"
"Register Purchase Code","Register Purchase Code"
"Register Slider Revolution<br>to Unlock Premium Features","Register Slider Revolution<br>to Unlock Premium Features"
"Register this Code","Register this Code"
"Register this License Key","Register this License Key"
"Register to Unlock","Register to Unlock"
"Register to Unlock All Premium Features","Register to Unlock All Premium Features"
"Register to Unlock all Features","Register to Unlock all Features"
"Register to unlock AddOns","Register to unlock AddOns"
"Register to unlock Library","Register to unlock Library"
"Register to unlock Premium Features","Register to unlock Premium Features"
"Register to unlock Support","Register to unlock Support"
"Register to unlock Templates","Register to unlock Templates"
"Register to unlock Updates","Register to unlock Updates"
"Register to unlock all Premium Features","Register to unlock all Premium Features"
Registered,Registered
"Registered License Key","Registered License Key"
"Registered Purchase Code","Registered Purchase Code"
Regular,Regular
Rel,Rel
"Relating on Pop Up after Time and Scroll Position ","Relating on Pop Up after Time and Scroll Position "
"Release to Add Layer","Release to Add Layer"
"Release to Upload file","Release to Upload file"
"Reload Page","Reload Page"
Remove,Remove
"Remove One Slide with Slide Index from the Slider. Index starts with 0 which will remove the first slide.","Remove One Slide with Slide Index from the Slider. Index starts with 0 which will remove the first slide."
"Remove Poster","Remove Poster"
"Remove Slide","Remove Slide"
"Remove the Slide from the Slide stack after a set amount of loops","Remove the Slide from the Slide stack after a set amount of loops"
Rename,Rename
Renderer,Renderer
"Renderer Settings","Renderer Settings"
"Renderer Type","Renderer Type"
Repeat,Repeat
Repel,Repel
"Replay the typing animation sequence when it finished.  Will apply to multiple lines or a single line.","Replay the typing animation sequence when it finished.  Will apply to multiple lines or a single line."
Replies,Replies
"Represents the curve's placement in the animation.  Lower degrees will place the curve toward the beginning, and higher degrees toward the end.","Represents the curve's placement in the animation.  Lower degrees will place the curve toward the beginning, and higher degrees toward the end."
"Represents the ending 'x' (left) position for the bezier curve","Represents the ending 'x' (left) position for the bezier curve"
"Represents the ending 'y' (top) position for the bezier curve","Represents the ending 'y' (top) position for the bezier curve"
"Represents the ending 'z' (3D depth) position for the bezier curve","Represents the ending 'z' (3D depth) position for the bezier curve"
"Represents the starting 'x' (left) position for the bezier curve","Represents the starting 'x' (left) position for the bezier curve"
"Represents the starting 'y' (top) position for the bezier curve","Represents the starting 'y' (top) position for the bezier curve"
"Represents the starting 'z' (3D depth) position for the bezier curve","Represents the starting 'z' (3D depth) position for the bezier curve"
"Represents the transition that will animate one slide's background out and the next slide's background in when switching sides.","Represents the transition that will animate one slide's background out and the next slide's background in when switching sides."
"Repulse Distance","Repulse Distance"
"Repulse Easing","Repulse Easing"
Requirements,Requirements
Reset,Reset
"Reset Children Timeline","Reset Children Timeline"
"Reset Children Timelines","Reset Children Timelines"
"Reset Style","Reset Style"
"Reset Styles","Reset Styles"
"Reset To Preset","Reset To Preset"
"Reset all hover styles to the Layer's default idle/static styles","Reset all hover styles to the Layer's default idle/static styles"
"Reset before each Loop","Reset before each Loop"
"Reset from Desktop","Reset from Desktop"
"Reset the size/position of all Layers to their desktop values for each viewport inside the editor","Reset the size/position of all Layers to their desktop values for each viewport inside the editor"
Resize,Resize
"Resize Between Devices","Resize Between Devices"
"Respect Aspect Ratio","Respect Aspect Ratio"
"Respect Ratio","Respect Ratio"
"Respect Timeline Start","Respect Timeline Start"
Responisvity,Responisvity
Responsive,Responsive
"Responsive Behavior","Responsive Behavior"
"Responsive Between Devices","Responsive Between Devices"
"Responsive Blur","Responsive Blur"
"Responsive Children","Responsive Children"
"Responsive Grid Sizes","Responsive Grid Sizes"
"Responsive Offsets","Responsive Offsets"
"Responsive Size","Responsive Size"
"Responsive Text/Images","Responsive Text/Images"
"Responsive alignment and positioning","Responsive alignment and positioning"
Responsivity,Responsivity
"Restart Lottie","Restart Lottie"
"Restart the video every time it ends","Restart the video every time it ends"
"Restart the video/audio every time it ends","Restart the video/audio every time it ends"
"Restore Original Style","Restore Original Style"
"Restore Slide Backup from","Restore Slide Backup from"
"Restore original style of lottie file","Restore original style of lottie file"
"Restrict user-interaction movement on mobile devices to horizontal only.  Improves the effect when combined with web pages that scroll vertically.","Restrict user-interaction movement on mobile devices to horizontal only.  Improves the effect when combined with web pages that scroll vertically."
"Restriction !<br>Children Layers of Group, Column and Row will simply restart, without animation from the last loop Frame to first loop frame, independent of the Animate to ""start"" in Loop enabled option.","Restriction !<br>Children Layers of Group, Column and Row will simply restart, without animation from the last loop Frame to first loop frame, independent of the Animate to ""start"" in Loop enabled option."
"Resume Slider","Resume Slider"
"Retina (2x)","Retina (2x)"
"Retweet Count","Retweet Count"
Reveal,Reveal
"Reveal Color","Reveal Color"
"Reveal Delay","Reveal Delay"
"Reveal Duration","Reveal Duration"
"Reveal Ease","Reveal Ease"
"Reveal Easing","Reveal Easing"
"Reveal Settings","Reveal Settings"
"Reveal Type","Reveal Type"
"Revealer Addon Color","Revealer Addon Color"
"Revealer Addon Delay","Revealer Addon Delay"
"Revealer Addon Duration","Revealer Addon Duration"
"Revealer Addon Easing","Revealer Addon Easing"
"Revealer Addon Overlay","Revealer Addon Overlay"
"Revealer Addon Type","Revealer Addon Type"
"Revealer Spinner","Revealer Spinner"
Reverse,Reverse
"Reverse ""IN","Reverse ""IN"
"Reverse Scroll","Reverse Scroll"
"Reverse the animated filters as soon as the animation ends and vice versa","Reverse the animated filters as soon as the animation ends and vice versa"
"Reverse the position as soon as the animation ends and vice versa","Reverse the position as soon as the animation ends and vice versa"
"Reverse the rotation as soon as the animation ends and vice versa","Reverse the rotation as soon as the animation ends and vice versa"
"Reverse the scaling as soon as the animation ends and vice versa","Reverse the scaling as soon as the animation ends and vice versa"
Revert,Revert
"Revert after Leaving Area","Revert after Leaving Area"
"Revolution Slider Page","Revolution Slider Page"
"Rewind at Start","Rewind at Start"
Right,Right
"Right Arrow","Right Arrow"
"Right Bottom","Right Bottom"
"Right Center","Right Center"
"Right Corner","Right Corner"
"Right Hand","Right Hand"
"Right Spike","Right Spike"
"Right Spike Width","Right Spike Width"
"Right Top","Right Top"
"Right Width","Right Width"
"Right after installing the Whiteboard add-on, you are ready for action!","Right after installing the Whiteboard add-on, you are ready for action!"
"Right to Left","Right to Left"
Rising,Rising
"Room Rotation","Room Rotation"
Root,Root
"Root Level","Root Level"
Rotate,Rotate
"Rotate End","Rotate End"
"Rotate From","Rotate From"
"Rotate Start","Rotate Start"
"Rotate the Layer on its 'x' axis by this amount for the selected animation frame.  Accepts positive and negative values.","Rotate the Layer on its 'x' axis by this amount for the selected animation frame.  Accepts positive and negative values."
"Rotate the Layer on its 'x' axis by this amount on mouse hover.  Accepts positive and negative values.","Rotate the Layer on its 'x' axis by this amount on mouse hover.  Accepts positive and negative values."
"Rotate the Layer on its 'y' axis by this amount for the selected animation frame.  Accepts positive and negative values.","Rotate the Layer on its 'y' axis by this amount for the selected animation frame.  Accepts positive and negative values."
"Rotate the Layer on its 'y' axis by this amount on mouse hover.  Accepts positive and negative values.","Rotate the Layer on its 'y' axis by this amount on mouse hover.  Accepts positive and negative values."
Rotation,Rotation
"Rotation Degrees","Rotation Degrees"
"Rotation Variations","Rotation Variations"
"Rotation X","Rotation X"
"Rotation X Offset","Rotation X Offset"
"Rotation Y","Rotation Y"
"Rotation Y Offset","Rotation Y Offset"
"Rotation Z","Rotation Z"
Round,Round
Row,Row
"Row Position","Row Position"
"Row Settings","Row Settings"
Rows,Rows
"Run the effect automatically without any user-interaction","Run the effect automatically without any user-interaction"
SFX,SFX
"SKIN COLOR","SKIN COLOR"
"SKIN TITLE","SKIN TITLE"
SKU,SKU
SVG,SVG
"SVG Color","SVG Color"
"SVG Library","SVG Library"
"SVG Original Color","SVG Original Color"
"SVG Style","SVG Style"
"SVG Style All Elements","SVG Style All Elements"
"SVG\'s","SVG\'s"
"Sale Price From","Sale Price From"
"Sale Price To","Sale Price To"
"Same Aligned Layers","Same Aligned Layers"
"Same Window","Same Window"
"Sans-Serif Fonts","Sans-Serif Fonts"
Save,Save
"Save & Reload","Save & Reload"
"Save Changes","Save Changes"
"Save Configration","Save Configration"
"Save Configuration","Save Configuration"
"Save Content","Save Content"
"Save Global Settings","Save Global Settings"
"Save Navigation","Save Navigation"
"Save your project & reload the page or cancel","Save your project & reload the page or cancel"
Saved,Saved
"Saving Frames","Saving Frames"
"Saving Slide","Saving Slide"
"Saving Weather Add-On Configration","Saving Weather Add-On Configration"
Scale,Scale
"Scale Offset","Scale Offset"
"Scale Percentage","Scale Percentage"
"Scale To","Scale To"
"Scale Width","Scale Width"
"Scale X","Scale X"
"Scale X Offset","Scale X Offset"
"Scale Y","Scale Y"
"Scale Y Offset","Scale Y Offset"
"Scale the Layer's height by this amount for the selected animation frame","Scale the Layer's height by this amount for the selected animation frame"
"Scale the Layer's height by this amount on mouse hover","Scale the Layer's height by this amount on mouse hover"
"Scale the Layer's width by this amount for the selected animation frame","Scale the Layer's width by this amount for the selected animation frame"
"Scale the Layer's width by this amount on mouse hover","Scale the Layer's width by this amount on mouse hover"
"Scale the char/word/line height by this amount for the selected animation frame","Scale the char/word/line height by this amount for the selected animation frame"
"Scale the char/word/line width by this amount for the selected animation frame","Scale the char/word/line width by this amount for the selected animation frame"
"Scale the image up slightly to create a gaussian blur","Scale the image up slightly to create a gaussian blur"
"Scattered Showers","Scattered Showers"
"Scattered Showers/Wind","Scattered Showers/Wind"
"Scattered Snow Showers","Scattered Snow Showers"
"Scattered Snow Showers/Wind","Scattered Snow Showers/Wind"
"Scattered T-storms","Scattered T-storms"
"Scattered Thunderstorms","Scattered Thunderstorms"
Scene,Scene
Scroll,Scroll
"Scroll Actions","Scroll Actions"
"Scroll Based","Scroll Based"
"Scroll Based Features","Scroll Based Features"
"Scroll Based Timeline is now generally Enabled","Scroll Based Timeline is now generally Enabled"
"Scroll Based Video Frames has been NOT generated","Scroll Based Video Frames has been NOT generated"
"Scroll Based Video Frames has been generated","Scroll Based Video Frames has been generated"
"Scroll Direction","Scroll Direction"
"Scroll Duration","Scroll Duration"
"Scroll Ease Speed","Scroll Ease Speed"
"Scroll Easing","Scroll Easing"
"Scroll Effects","Scroll Effects"
"Scroll Effects Default","Scroll Effects Default"
"Scroll Effects Settings","Scroll Effects Settings"
"Scroll Loop","Scroll Loop"
"Scroll Offset","Scroll Offset"
"Scroll Position","Scroll Position"
"Scroll Progress End","Scroll Progress End"
"Scroll Progress Start","Scroll Progress Start"
"Scroll Seek","Scroll Seek"
"Scroll Stop","Scroll Stop"
"Scroll To ID","Scroll To ID"
"Scroll Video","Scroll Video"
"Scroll Video Extraction End","Scroll Video Extraction End"
"Scroll Video Extraction Start","Scroll Video Extraction Start"
"Scroll Video Settings","Scroll Video Settings"
"Scroll Video from","Scroll Video from"
"Scroll Video is Active","Scroll Video is Active"
"Scroll Video until","Scroll Video until"
"Scroll based Effects","Scroll based Effects"
"Scroll below Slider","Scroll below Slider"
"Scroll page under the slider.","Scroll page under the slider."
"Scroll to ID","Scroll to ID"
"Scrollvideo Type","Scrollvideo Type"
"Se a character limit  if the post's excerpt is included in the Slide","Se a character limit  if the post's excerpt is included in the Slide"
Search,Search
"Search Icons...","Search Icons..."
"Search Keywords, e.g. ""Background","Search Keywords, e.g. ""Background"
"Search Modules...","Search Modules..."
"Search for an Option","Search for an Option"
"See how to find the Youtube channel ID <a target=""_blank"" href=""https://support.google.com/youtube/answer/3250431?hl=en"">here</a>","See how to find the Youtube channel ID <a target=""_blank"" href=""https://support.google.com/youtube/answer/3250431?hl=en"">here</a>"
Seek,Seek
Select,Select
"Select ""Whiteboard","Select ""Whiteboard"
"Select Album","Select Album"
"Select Backup","Select Backup"
"Select Color","Select Color"
"Select From Library","Select From Library"
"Select From List","Select From List"
"Select Playlist","Select Playlist"
"Select a Layer","Select a Layer"
"Select a Search Result","Select a Search Result"
"Select a layer you would like to add the Whiteboard effect to, and configure the options.","Select a layer you would like to add the Whiteboard effect to, and configure the options."
"Select a shape to display at data points on the graph. Choose between 'Dot', 'Bigger Dot', 'Rectangle' or 'Triangle","Select a shape to display at data points on the graph. Choose between 'Dot', 'Bigger Dot', 'Rectangle' or 'Triangle"
"Select one or more icons to display in the effect.","Select one or more icons to display in the effect."
"Select one or multiple colors for the particles.  Multiple colors will be alternated between particles.","Select one or multiple colors for the particles.  Multiple colors will be alternated between particles."
"Select the Layer which should be followed. If Mouse pointer is over this selected layer (sensor), the Mouse Trap Layer become active and will act as set in the further options. ","Select the Layer which should be followed. If Mouse pointer is over this selected layer (sensor), the Mouse Trap Layer become active and will act as set in the further options. "
"Select the draw type of the graphs: line or bar. Choose 'Line Graph' for line style graphs, and 'Bar Graph' or 'Bar Graph Parallel' for two differently laid out styles of bar graph.","Select the draw type of the graphs: line or bar. Choose 'Line Graph' for line style graphs, and 'Bar Graph' or 'Bar Graph Parallel' for two differently laid out styles of bar graph."
"Select the icon to be used for the drag/reveal navigation","Select the icon to be used for the drag/reveal navigation"
"Select the photo album you wish to include from the Flickr account","Select the photo album you wish to include from the Flickr account"
"Select which data column, (drawn from the CSV data in the 'Chart Source' field), you would like to display horizontally along the bottom of the chart. All data columns other than the one selected here will display on the chart as graphs.","Select which data column, (drawn from the CSV data in the 'Chart Source' field), you would like to display horizontally along the bottom of the chart. All data columns other than the one selected here will display on the chart as graphs."
Selectable,Selectable
Sensibility,Sensibility
"Serif Fonts","Serif Fonts"
"Server connection issues, contact your hosting provider for further assistance","Server connection issues, contact your hosting provider for further assistance"
"Serverside Compression","Serverside Compression"
"Session (hours)","Session (hours)"
"Set All Visible","Set All Visible"
"Set Deeplink Hash in URL","Set Deeplink Hash in URL"
"Set Filters on Mask","Set Filters on Mask"
"Set a Layer's Main background to a color, image or video","Set a Layer's Main background to a color, image or video"
"Set a Slide Background Image to use this feature","Set a Slide Background Image to use this feature"
"Set a background color for the Layer","Set a background color for the Layer"
"Set a background image for the Layer","Set a background image for the Layer"
"Set a custom <a href=""https://developer.mozilla.org/en-US/docs/Web/CSS/z-index"">CSS z-index</a> for the particles HTML Canvas element.","Set a custom <a href=""https://developer.mozilla.org/en-US/docs/Web/CSS/z-index"">CSS z-index</a> for the particles HTML Canvas element."
"Set a global background color for the Slider","Set a global background color for the Slider"
"Set a global background image for the Slider","Set a global background image for the Slider"
"Set a short suffix to display after values, e.g. 'px', 'km/h', 'mph'. Different suffixes can be set for values along the X axis, the Y axis, and the labels that appear when hovering over individual data points.","Set a short suffix to display after values, e.g. 'px', 'km/h', 'mph'. Different suffixes can be set for values along the X axis, the Y axis, and the labels that appear when hovering over individual data points."
"Set a short text prefix to display before values. Different prefixes can be set for values along the X axis, the Y axis, and the labels that appear when hovering over individual data points.","Set a short text prefix to display before values. Different prefixes can be set for values along the X axis, the Y axis, and the labels that appear when hovering over individual data points."
"Set a special thumbnail for editor admin purposes only","Set a special thumbnail for editor admin purposes only"
"Set a starting date for when the Slide should officially be included in the Slider","Set a starting date for when the Slide should officially be included in the Slider"
"Set all Timings","Set all Timings"
"Set an end date for when the Slide should officially be excluded from the Slider","Set an end date for when the Slide should officially be excluded from the Slider"
"Set an image to ""Paint"" for the effect","Set an image to ""Paint"" for the effect"
"Set animation renderer. Default is SVG, which successfully renders most animations. Canvas sometimes fails to render layer correctly but in most cases gives a lot better performance","Set animation renderer. Default is SVG, which successfully renders most animations. Canvas sometimes fails to render layer correctly but in most cases gives a lot better performance"
"Set as Editor View","Set as Editor View"
"Set by Layer Visibility","Set by Layer Visibility"
"Set ease speed to smoothly transition between frames as mouse moves on layer","Set ease speed to smoothly transition between frames as mouse moves on layer"
"Set ease speed to smoothly transition between frames as page is scrolled","Set ease speed to smoothly transition between frames as page is scrolled"
"Set end value for progress between 0-1, from where scroll action progress should end","Set end value for progress between 0-1, from where scroll action progress should end"
"Set start frame from where animation should begin for scroll action, in case of stop action set at which frame animation should stop","Set start frame from where animation should begin for scroll action, in case of stop action set at which frame animation should stop"
"Set start frame from where animation should end for scroll action","Set start frame from where animation should end for scroll action"
"Set start value for progress between 0-1, from where scroll action progress should begin.","Set start value for progress between 0-1, from where scroll action progress should begin."
"Set stroke size, stroke size will depend on lottie file's internal dimensions","Set stroke size, stroke size will depend on lottie file's internal dimensions"
"Set the Module's Main background to a color, image or video","Set the Module's Main background to a color, image or video"
"Set the Slide's Main background to a color, image or video","Set the Slide's Main background to a color, image or video"
"Set the aligment of the labels within the legend area. Choosing 'Horizontal' arranges the labels in a horizontal line, and choosing 'Vertical' stacks them on top of each other.","Set the aligment of the labels within the legend area. Choosing 'Horizontal' arranges the labels in a horizontal line, and choosing 'Vertical' stacks them on top of each other."
"Set the amount of space, in pixels, between each label in the legend area. The space added will be either horizontal or vertical, depending on the setting selected under the 'Chart Legend Aligment' option.","Set the amount of space, in pixels, between each label in the legend area. The space added will be either horizontal or vertical, depending on the setting selected under the 'Chart Legend Aligment' option."
"Set the background color of the X value label that appears at the bottom of the chart when hovering. (This label can optionally be set to show via the 'Chart Interaction X Values' toggle).","Set the background color of the X value label that appears at the bottom of the chart when hovering. (This label can optionally be set to show via the 'Chart Interaction X Values' toggle)."
"Set the background color of the labels that appear when hovering over data points on the graph.","Set the background color of the labels that appear when hovering over data points on the graph."
"Set the background color of the legend area.","Set the background color of the legend area."
"Set the color of the bottom border of the graph grid, representing the horizontal / X axis.","Set the color of the bottom border of the graph grid, representing the horizontal / X axis."
"Set the color of the data points on the graph.","Set the color of the data points on the graph."
"Set the color of the dynamic vertical line marker that follows the mouse across the graph.","Set the color of the dynamic vertical line marker that follows the mouse across the graph."
"Set the color of the left border of the graph grid, representing the vertical / Y axis.","Set the color of the left border of the graph grid, representing the vertical / Y axis."
"Set the color of the small value markers along the X axis / bottom border.","Set the color of the small value markers along the X axis / bottom border."
"Set the color of the small value markers along the Y axis / left border.","Set the color of the small value markers along the Y axis / left border."
"Set the color of the text in the legend area.","Set the color of the text in the legend area."
"Set the default volume for the video","Set the default volume for the video"
"Set the delay of the chart's 'IN' animation in milliseconds. This is an automatically included animation that draws each element of the chart, and is separate & in addition to the 'IN' animation of the layer itself. The delay of the chart's 'IN' animation is relative to the time at which the layer's 'IN' animation begins.","Set the delay of the chart's 'IN' animation in milliseconds. This is an automatically included animation that draws each element of the chart, and is separate & in addition to the 'IN' animation of the layer itself. The delay of the chart's 'IN' animation is relative to the time at which the layer's 'IN' animation begins."
"Set the easing amount for any filter effect animations to help you correctly time them with the rest of the transition.","Set the easing amount for any filter effect animations to help you correctly time them with the rest of the transition."
"Set the font family for both horizontal and vertical label text.","Set the font family for both horizontal and vertical label text."
"Set the font family of the numerical values along both the X and Y axis of the graph.","Set the font family of the numerical values along both the X and Y axis of the graph."
"Set the font family of the text in the legend area.","Set the font family of the text in the legend area."
"Set the font size for the X axis title text - appears below the bottom border.","Set the font size for the X axis title text - appears below the bottom border."
"Set the font size for the Y axis title text - appears beside the left border.","Set the font size for the Y axis title text - appears beside the left border."
"Set the font size of the text in the legend area.","Set the font size of the text in the legend area."
